value,statistic,variable,country,total_asked,who_was_asked
All employees are female,36,bus_fem_text,IT,213,Owners/Managers of SMB Businesses
Exactly half,17,bus_fem_text,IT,213,Owners/Managers of SMB Businesses
Less than half,34,bus_fem_text,IT,213,Owners/Managers of SMB Businesses
More than half,26,bus_fem_text,IT,213,Owners/Managers of SMB Businesses
None,78,bus_fem_text,IT,213,Owners/Managers of SMB Businesses
NA,22,bus_fem_text,IT,213,Owners/Managers of SMB Businesses
All employees are female,11,bus_fem_text,JM,55,Owners/Managers of SMB Businesses
Exactly half,10,bus_fem_text,JM,55,Owners/Managers of SMB Businesses
Less than half,6,bus_fem_text,JM,55,Owners/Managers of SMB Businesses
More than half,7,bus_fem_text,JM,55,Owners/Managers of SMB Businesses
None,15,bus_fem_text,JM,55,Owners/Managers of SMB Businesses
NA,6,bus_fem_text,JM,55,Owners/Managers of SMB Businesses
All employees are female,16,bus_fem_text,JO,205,Owners/Managers of SMB Businesses
Exactly half,19,bus_fem_text,JO,205,Owners/Managers of SMB Businesses
Less than half,29,bus_fem_text,JO,205,Owners/Managers of SMB Businesses
More than half,21,bus_fem_text,JO,205,Owners/Managers of SMB Businesses
None,113,bus_fem_text,JO,205,Owners/Managers of SMB Businesses
NA,7,bus_fem_text,JO,205,Owners/Managers of SMB Businesses
All employees are female,42,bus_fem_text,JP,343,Owners/Managers of SMB Businesses
Exactly half,42,bus_fem_text,JP,343,Owners/Managers of SMB Businesses
Less than half,67,bus_fem_text,JP,343,Owners/Managers of SMB Businesses
More than half,57,bus_fem_text,JP,343,Owners/Managers of SMB Businesses
None,123,bus_fem_text,JP,343,Owners/Managers of SMB Businesses
NA,12,bus_fem_text,JP,343,Owners/Managers of SMB Businesses
All employees are female,28,bus_fem_text,KE,249,Owners/Managers of SMB Businesses
Exactly half,33,bus_fem_text,KE,249,Owners/Managers of SMB Businesses
Less than half,67,bus_fem_text,KE,249,Owners/Managers of SMB Businesses
More than half,34,bus_fem_text,KE,249,Owners/Managers of SMB Businesses
None,78,bus_fem_text,KE,249,Owners/Managers of SMB Businesses
NA,9,bus_fem_text,KE,249,Owners/Managers of SMB Businesses
All employees are female,8,bus_fem_text,KH,165,Owners/Managers of SMB Businesses
Exactly half,30,bus_fem_text,KH,165,Owners/Managers of SMB Businesses
Less than half,35,bus_fem_text,KH,165,Owners/Managers of SMB Businesses
More than half,35,bus_fem_text,KH,165,Owners/Managers of SMB Businesses
None,41,bus_fem_text,KH,165,Owners/Managers of SMB Businesses
NA,16,bus_fem_text,KH,165,Owners/Managers of SMB Businesses
All employees are female,26,bus_fem_text,KR,212,Owners/Managers of SMB Businesses
Exactly half,20,bus_fem_text,KR,212,Owners/Managers of SMB Businesses
Less than half,39,bus_fem_text,KR,212,Owners/Managers of SMB Businesses
More than half,36,bus_fem_text,KR,212,Owners/Managers of SMB Businesses
None,76,bus_fem_text,KR,212,Owners/Managers of SMB Businesses
NA,15,bus_fem_text,KR,212,Owners/Managers of SMB Businesses
All employees are female,3,bus_fem_text,KW,63,Owners/Managers of SMB Businesses
Exactly half,3,bus_fem_text,KW,63,Owners/Managers of SMB Businesses
Less than half,10,bus_fem_text,KW,63,Owners/Managers of SMB Businesses
More than half,2,bus_fem_text,KW,63,Owners/Managers of SMB Businesses
None,36,bus_fem_text,KW,63,Owners/Managers of SMB Businesses
NA,9,bus_fem_text,KW,63,Owners/Managers of SMB Businesses
All employees are female,7,bus_fem_text,LA,40,Owners/Managers of SMB Businesses
Exactly half,7,bus_fem_text,LA,40,Owners/Managers of SMB Businesses
Less than half,4,bus_fem_text,LA,40,Owners/Managers of SMB Businesses
More than half,6,bus_fem_text,LA,40,Owners/Managers of SMB Businesses
None,11,bus_fem_text,LA,40,Owners/Managers of SMB Businesses
NA,5,bus_fem_text,LA,40,Owners/Managers of SMB Businesses
All employees are female,16,bus_fem_text,LB,152,Owners/Managers of SMB Businesses
Exactly half,20,bus_fem_text,LB,152,Owners/Managers of SMB Businesses
Less than half,33,bus_fem_text,LB,152,Owners/Managers of SMB Businesses
More than half,23,bus_fem_text,LB,152,Owners/Managers of SMB Businesses
None,49,bus_fem_text,LB,152,Owners/Managers of SMB Businesses
NA,11,bus_fem_text,LB,152,Owners/Managers of SMB Businesses
All employees are female,14,bus_fem_text,LT,79,Owners/Managers of SMB Businesses
Exactly half,9,bus_fem_text,LT,79,Owners/Managers of SMB Businesses
Less than half,18,bus_fem_text,LT,79,Owners/Managers of SMB Businesses
More than half,10,bus_fem_text,LT,79,Owners/Managers of SMB Businesses
None,26,bus_fem_text,LT,79,Owners/Managers of SMB Businesses
NA,2,bus_fem_text,LT,79,Owners/Managers of SMB Businesses
All employees are female,9,bus_fem_text,LY,180,Owners/Managers of SMB Businesses
Exactly half,9,bus_fem_text,LY,180,Owners/Managers of SMB Businesses
Less than half,26,bus_fem_text,LY,180,Owners/Managers of SMB Businesses
More than half,7,bus_fem_text,LY,180,Owners/Managers of SMB Businesses
None,118,bus_fem_text,LY,180,Owners/Managers of SMB Businesses
NA,11,bus_fem_text,LY,180,Owners/Managers of SMB Businesses
All employees are female,9,bus_fem_text,MA,193,Owners/Managers of SMB Businesses
Exactly half,22,bus_fem_text,MA,193,Owners/Managers of SMB Businesses
Less than half,42,bus_fem_text,MA,193,Owners/Managers of SMB Businesses
More than half,16,bus_fem_text,MA,193,Owners/Managers of SMB Businesses
None,87,bus_fem_text,MA,193,Owners/Managers of SMB Businesses
NA,17,bus_fem_text,MA,193,Owners/Managers of SMB Businesses
All employees are female,4,bus_fem_text,MK,62,Owners/Managers of SMB Businesses
Exactly half,13,bus_fem_text,MK,62,Owners/Managers of SMB Businesses
Less than half,12,bus_fem_text,MK,62,Owners/Managers of SMB Businesses
More than half,9,bus_fem_text,MK,62,Owners/Managers of SMB Businesses
None,23,bus_fem_text,MK,62,Owners/Managers of SMB Businesses
NA,1,bus_fem_text,MK,62,Owners/Managers of SMB Businesses
All employees are female,16,bus_fem_text,MM,190,Owners/Managers of SMB Businesses
Exactly half,20,bus_fem_text,MM,190,Owners/Managers of SMB Businesses
Less than half,46,bus_fem_text,MM,190,Owners/Managers of SMB Businesses
More than half,47,bus_fem_text,MM,190,Owners/Managers of SMB Businesses
None,49,bus_fem_text,MM,190,Owners/Managers of SMB Businesses
NA,12,bus_fem_text,MM,190,Owners/Managers of SMB Businesses
All employees are female,35,bus_fem_text,MX,211,Owners/Managers of SMB Businesses
Exactly half,39,bus_fem_text,MX,211,Owners/Managers of SMB Businesses
Less than half,29,bus_fem_text,MX,211,Owners/Managers of SMB Businesses
More than half,34,bus_fem_text,MX,211,Owners/Managers of SMB Businesses
None,67,bus_fem_text,MX,211,Owners/Managers of SMB Businesses
NA,7,bus_fem_text,MX,211,Owners/Managers of SMB Businesses
All employees are female,23,bus_fem_text,MY,200,Owners/Managers of SMB Businesses
Exactly half,20,bus_fem_text,MY,200,Owners/Managers of SMB Businesses
Less than half,50,bus_fem_text,MY,200,Owners/Managers of SMB Businesses
More than half,28,bus_fem_text,MY,200,Owners/Managers of SMB Businesses
None,74,bus_fem_text,MY,200,Owners/Managers of SMB Businesses
NA,5,bus_fem_text,MY,200,Owners/Managers of SMB Businesses
All employees are female,4,bus_fem_text,MZ,39,Owners/Managers of SMB Businesses
Exactly half,3,bus_fem_text,MZ,39,Owners/Managers of SMB Businesses
Less than half,12,bus_fem_text,MZ,39,Owners/Managers of SMB Businesses
More than half,2,bus_fem_text,MZ,39,Owners/Managers of SMB Businesses
None,17,bus_fem_text,MZ,39,Owners/Managers of SMB Businesses
NA,1,bus_fem_text,MZ,39,Owners/Managers of SMB Businesses
All employees are female,53,bus_fem_text,NG,502,Owners/Managers of SMB Businesses
Exactly half,47,bus_fem_text,NG,502,Owners/Managers of SMB Businesses
Less than half,112,bus_fem_text,NG,502,Owners/Managers of SMB Businesses
More than half,46,bus_fem_text,NG,502,Owners/Managers of SMB Businesses
None,222,bus_fem_text,NG,502,Owners/Managers of SMB Businesses
NA,22,bus_fem_text,NG,502,Owners/Managers of SMB Businesses
All employees are female,25,bus_fem_text,NI,139,Owners/Managers of SMB Businesses
Exactly half,32,bus_fem_text,NI,139,Owners/Managers of SMB Businesses
Less than half,24,bus_fem_text,NI,139,Owners/Managers of SMB Businesses
More than half,10,bus_fem_text,NI,139,Owners/Managers of SMB Businesses
None,44,bus_fem_text,NI,139,Owners/Managers of SMB Businesses
NA,4,bus_fem_text,NI,139,Owners/Managers of SMB Businesses
All employees are female,52,bus_fem_text,NL,227,Owners/Managers of SMB Businesses
Exactly half,27,bus_fem_text,NL,227,Owners/Managers of SMB Businesses
Less than half,20,bus_fem_text,NL,227,Owners/Managers of SMB Businesses
More than half,26,bus_fem_text,NL,227,Owners/Managers of SMB Businesses
None,89,bus_fem_text,NL,227,Owners/Managers of SMB Businesses
NA,13,bus_fem_text,NL,227,Owners/Managers of SMB Businesses
All employees are female,29,bus_fem_text,NO,167,Owners/Managers of SMB Businesses
Exactly half,15,bus_fem_text,NO,167,Owners/Managers of SMB Businesses
Less than half,34,bus_fem_text,NO,167,Owners/Managers of SMB Businesses
More than half,27,bus_fem_text,NO,167,Owners/Managers of SMB Businesses
None,51,bus_fem_text,NO,167,Owners/Managers of SMB Businesses
NA,11,bus_fem_text,NO,167,Owners/Managers of SMB Businesses
All employees are female,9,bus_fem_text,NP,173,Owners/Managers of SMB Businesses
Exactly half,15,bus_fem_text,NP,173,Owners/Managers of SMB Businesses
Less than half,57,bus_fem_text,NP,173,Owners/Managers of SMB Businesses
More than half,23,bus_fem_text,NP,173,Owners/Managers of SMB Businesses
None,63,bus_fem_text,NP,173,Owners/Managers of SMB Businesses
NA,6,bus_fem_text,NP,173,Owners/Managers of SMB Businesses
All employees are female,40,bus_fem_text,NZ,185,Owners/Managers of SMB Businesses
Exactly half,23,bus_fem_text,NZ,185,Owners/Managers of SMB Businesses
Less than half,34,bus_fem_text,NZ,185,Owners/Managers of SMB Businesses
More than half,18,bus_fem_text,NZ,185,Owners/Managers of SMB Businesses
None,59,bus_fem_text,NZ,185,Owners/Managers of SMB Businesses
NA,11,bus_fem_text,NZ,185,Owners/Managers of SMB Businesses
All employees are female,2,bus_fem_text,OM,41,Owners/Managers of SMB Businesses
Exactly half,4,bus_fem_text,OM,41,Owners/Managers of SMB Businesses
Less than half,7,bus_fem_text,OM,41,Owners/Managers of SMB Businesses
More than half,3,bus_fem_text,OM,41,Owners/Managers of SMB Businesses
None,24,bus_fem_text,OM,41,Owners/Managers of SMB Businesses
NA,1,bus_fem_text,OM,41,Owners/Managers of SMB Businesses
All employees are female,14,bus_fem_text,PA,100,Owners/Managers of SMB Businesses
Exactly half,13,bus_fem_text,PA,100,Owners/Managers of SMB Businesses
Less than half,25,bus_fem_text,PA,100,Owners/Managers of SMB Businesses
More than half,12,bus_fem_text,PA,100,Owners/Managers of SMB Businesses
None,31,bus_fem_text,PA,100,Owners/Managers of SMB Businesses
NA,5,bus_fem_text,PA,100,Owners/Managers of SMB Businesses
All employees are female,25,bus_fem_text,PE,214,Owners/Managers of SMB Businesses
Exactly half,44,bus_fem_text,PE,214,Owners/Managers of SMB Businesses
Less than half,34,bus_fem_text,PE,214,Owners/Managers of SMB Businesses
More than half,31,bus_fem_text,PE,214,Owners/Managers of SMB Businesses
None,71,bus_fem_text,PE,214,Owners/Managers of SMB Businesses
NA,9,bus_fem_text,PE,214,Owners/Managers of SMB Businesses
All employees are female,25,bus_fem_text,PH,175,Owners/Managers of SMB Businesses
Exactly half,15,bus_fem_text,PH,175,Owners/Managers of SMB Businesses
Less than half,36,bus_fem_text,PH,175,Owners/Managers of SMB Businesses
More than half,32,bus_fem_text,PH,175,Owners/Managers of SMB Businesses
None,60,bus_fem_text,PH,175,Owners/Managers of SMB Businesses
NA,7,bus_fem_text,PH,175,Owners/Managers of SMB Businesses
All employees are female,8,bus_fem_text,PK,215,Owners/Managers of SMB Businesses
Exactly half,9,bus_fem_text,PK,215,Owners/Managers of SMB Businesses
Less than half,36,bus_fem_text,PK,215,Owners/Managers of SMB Businesses
More than half,11,bus_fem_text,PK,215,Owners/Managers of SMB Businesses
None,143,bus_fem_text,PK,215,Owners/Managers of SMB Businesses
NA,8,bus_fem_text,PK,215,Owners/Managers of SMB Businesses
All employees are female,40,bus_fem_text,PL,184,Owners/Managers of SMB Businesses
Exactly half,16,bus_fem_text,PL,184,Owners/Managers of SMB Businesses
Less than half,15,bus_fem_text,PL,184,Owners/Managers of SMB Businesses
More than half,20,bus_fem_text,PL,184,Owners/Managers of SMB Businesses
None,83,bus_fem_text,PL,184,Owners/Managers of SMB Businesses
NA,10,bus_fem_text,PL,184,Owners/Managers of SMB Businesses
All employees are female,27,bus_fem_text,PT,162,Owners/Managers of SMB Businesses
Exactly half,34,bus_fem_text,PT,162,Owners/Managers of SMB Businesses
Less than half,25,bus_fem_text,PT,162,Owners/Managers of SMB Businesses
More than half,34,bus_fem_text,PT,162,Owners/Managers of SMB Businesses
None,31,bus_fem_text,PT,162,Owners/Managers of SMB Businesses
NA,11,bus_fem_text,PT,162,Owners/Managers of SMB Businesses
All employees are female,29,bus_fem_text,PY,218,Owners/Managers of SMB Businesses
Exactly half,41,bus_fem_text,PY,218,Owners/Managers of SMB Businesses
Less than half,36,bus_fem_text,PY,218,Owners/Managers of SMB Businesses
More than half,25,bus_fem_text,PY,218,Owners/Managers of SMB Businesses
None,77,bus_fem_text,PY,218,Owners/Managers of SMB Businesses
NA,10,bus_fem_text,PY,218,Owners/Managers of SMB Businesses
All employees are female,5,bus_fem_text,QA,53,Owners/Managers of SMB Businesses
Exactly half,4,bus_fem_text,QA,53,Owners/Managers of SMB Businesses
Less than half,13,bus_fem_text,QA,53,Owners/Managers of SMB Businesses
More than half,6,bus_fem_text,QA,53,Owners/Managers of SMB Businesses
None,22,bus_fem_text,QA,53,Owners/Managers of SMB Businesses
NA,3,bus_fem_text,QA,53,Owners/Managers of SMB Businesses
All employees are female,33,bus_fem_text,RO,222,Owners/Managers of SMB Businesses
Exactly half,31,bus_fem_text,RO,222,Owners/Managers of SMB Businesses
Less than half,41,bus_fem_text,RO,222,Owners/Managers of SMB Businesses
More than half,30,bus_fem_text,RO,222,Owners/Managers of SMB Businesses
None,71,bus_fem_text,RO,222,Owners/Managers of SMB Businesses
NA,16,bus_fem_text,RO,222,Owners/Managers of SMB Businesses
All employees are female,26,bus_fem_text,RS,139,Owners/Managers of SMB Businesses
Exactly half,24,bus_fem_text,RS,139,Owners/Managers of SMB Businesses
Less than half,24,bus_fem_text,RS,139,Owners/Managers of SMB Businesses
More than half,20,bus_fem_text,RS,139,Owners/Managers of SMB Businesses
None,37,bus_fem_text,RS,139,Owners/Managers of SMB Businesses
NA,8,bus_fem_text,RS,139,Owners/Managers of SMB Businesses
All employees are female,42,bus_fem_text,RU,233,Owners/Managers of SMB Businesses
Exactly half,30,bus_fem_text,RU,233,Owners/Managers of SMB Businesses
Less than half,43,bus_fem_text,RU,233,Owners/Managers of SMB Businesses
More than half,49,bus_fem_text,RU,233,Owners/Managers of SMB Businesses
None,56,bus_fem_text,RU,233,Owners/Managers of SMB Businesses
NA,13,bus_fem_text,RU,233,Owners/Managers of SMB Businesses
All employees are female,8,bus_fem_text,SA,192,Owners/Managers of SMB Businesses
Exactly half,12,bus_fem_text,SA,192,Owners/Managers of SMB Businesses
Less than half,33,bus_fem_text,SA,192,Owners/Managers of SMB Businesses
More than half,10,bus_fem_text,SA,192,Owners/Managers of SMB Businesses
None,114,bus_fem_text,SA,192,Owners/Managers of SMB Businesses
NA,15,bus_fem_text,SA,192,Owners/Managers of SMB Businesses
All employees are female,33,bus_fem_text,SE,197,Owners/Managers of SMB Businesses
Exactly half,35,bus_fem_text,SE,197,Owners/Managers of SMB Businesses
Less than half,33,bus_fem_text,SE,197,Owners/Managers of SMB Businesses
More than half,18,bus_fem_text,SE,197,Owners/Managers of SMB Businesses
None,68,bus_fem_text,SE,197,Owners/Managers of SMB Businesses
NA,10,bus_fem_text,SE,197,Owners/Managers of SMB Businesses
All employees are female,9,bus_fem_text,SG,82,Owners/Managers of SMB Businesses
Exactly half,7,bus_fem_text,SG,82,Owners/Managers of SMB Businesses
Less than half,26,bus_fem_text,SG,82,Owners/Managers of SMB Businesses
More than half,18,bus_fem_text,SG,82,Owners/Managers of SMB Businesses
None,21,bus_fem_text,SG,82,Owners/Managers of SMB Businesses
NA,1,bus_fem_text,SG,82,Owners/Managers of SMB Businesses
All employees are female,20,bus_fem_text,SI,81,Owners/Managers of SMB Businesses
Exactly half,16,bus_fem_text,SI,81,Owners/Managers of SMB Businesses
Less than half,12,bus_fem_text,SI,81,Owners/Managers of SMB Businesses
More than half,12,bus_fem_text,SI,81,Owners/Managers of SMB Businesses
None,21,bus_fem_text,SI,81,Owners/Managers of SMB Businesses
All employees are female,22,bus_fem_text,SK,182,Owners/Managers of SMB Businesses
Exactly half,23,bus_fem_text,SK,182,Owners/Managers of SMB Businesses
Less than half,31,bus_fem_text,SK,182,Owners/Managers of SMB Businesses
More than half,26,bus_fem_text,SK,182,Owners/Managers of SMB Businesses
None,70,bus_fem_text,SK,182,Owners/Managers of SMB Businesses
NA,10,bus_fem_text,SK,182,Owners/Managers of SMB Businesses
All employees are female,6,bus_fem_text,SN,72,Owners/Managers of SMB Businesses
Exactly half,7,bus_fem_text,SN,72,Owners/Managers of SMB Businesses
Less than half,24,bus_fem_text,SN,72,Owners/Managers of SMB Businesses
More than half,8,bus_fem_text,SN,72,Owners/Managers of SMB Businesses
None,23,bus_fem_text,SN,72,Owners/Managers of SMB Businesses
NA,4,bus_fem_text,SN,72,Owners/Managers of SMB Businesses
All employees are female,20,bus_fem_text,SV,207,Owners/Managers of SMB Businesses
Exactly half,40,bus_fem_text,SV,207,Owners/Managers of SMB Businesses
Less than half,36,bus_fem_text,SV,207,Owners/Managers of SMB Businesses
More than half,22,bus_fem_text,SV,207,Owners/Managers of SMB Businesses
None,76,bus_fem_text,SV,207,Owners/Managers of SMB Businesses
NA,13,bus_fem_text,SV,207,Owners/Managers of SMB Businesses
All employees are female,35,bus_fem_text,TH,179,Owners/Managers of SMB Businesses
Exactly half,27,bus_fem_text,TH,179,Owners/Managers of SMB Businesses
